date,bh,fixed_50_200,wf_anchored_calmar,wf_rolling5y_calmar
2009-02-19,0.968974,1.000156,1.000156,1.000156
2009-02-20,0.968974,1.000311,1.000311,1.000311
2009-02-23,0.928401,1.000467,1.000467,1.000467
2009-02-24,0.954654,1.000623,1.000623,1.000623
2009-02-25,0.957041,1.000778,1.000778,1.000778
2009-02-26,0.945107,1.000934,1.000934,1.000934
2009-02-27,0.942721,1.001090,1.001090,1.001090
2009-03-02,0.911695,1.001246,1.001246,1.001246
2009-03-03,0.914081,1.001402,1.001402,1.001402
2009-03-04,0.933174,1.001558,1.001558,1.001558
2009-03-05,0.902148,1.001713,1.001713,1.001713
2009-03-06,0.897375,1.001869,1.001869,1.001869
2009-03-09,0.875895,1.002025,1.002025,1.002025
2009-03-10,0.930788,1.002181,1.002181,1.002181
2009-03-11,0.954654,1.002337,1.002337,1.002337
2009-03-12,0.980907,1.002493,1.002493,1.002493
2009-03-13,0.980907,1.002649,1.002649,1.002649
2009-03-16,0.964200,1.002805,1.002805,1.002805
2009-03-17,0.997613,1.002961,1.002961,1.002961
2009-03-18,1.016706,1.003118,1.003118,1.003118
2009-03-19,1.019093,1.003274,1.003274,1.003274
2009-03-20,1.000000,1.003430,1.003430,1.003430
2009-03-23,1.062053,1.003586,1.003586,1.003586
2009-03-24,1.047733,1.003742,1.003742,1.003742
2009-03-25,1.052506,1.003899,1.003899,1.003899
2009-03-26,1.088305,1.004055,1.004055,1.004055
2009-03-27,1.062053,1.004211,1.004211,1.004211
2009-03-30,1.033413,1.004367,1.004367,1.004367
2009-03-31,1.050119,1.004524,1.004524,1.004524
2009-04-01,1.073986,1.004680,1.004680,1.004680
2009-04-02,1.105012,1.004836,1.004836,1.004836
2009-04-03,1.126492,1.004993,1.004993,1.004993
2009-04-06,1.112172,1.005149,1.005149,1.005149
2009-04-07,1.083532,1.005306,1.005306,1.005306
2009-04-08,1.102625,1.005462,1.005462,1.005462
2009-04-09,1.138425,1.005619,1.005619,1.005619
2009-04-13,1.133652,1.005775,1.005775,1.005775
2009-04-14,1.121718,1.005932,1.005932,1.005932
2009-04-15,1.116945,1.006088,1.006088,1.006088
2009-04-16,1.150358,1.006245,1.006245,1.006245
2009-04-17,1.150358,1.006402,1.006402,1.006402
2009-04-20,1.114558,1.006558,1.006558,1.006558
2009-04-21,1.136038,1.006715,1.006715,1.006715
2009-04-22,1.140811,1.006872,1.006872,1.006872
2009-04-23,1.143198,1.007028,1.007028,1.007028
2009-04-24,1.171838,1.007185,1.007185,1.007185
2009-04-27,1.164678,1.007342,1.007342,1.007342
2009-04-28,1.155131,1.007499,1.007499,1.007499
2009-04-29,1.181384,1.007655,1.007655,1.007655
2009-04-30,1.186158,1.007812,1.007812,1.007812
2009-05-01,1.195704,1.007969,1.007969,1.007969
2009-05-04,1.217184,1.008126,1.008126,1.008126
2009-05-05,1.210024,1.008283,1.008283,1.008283
2009-05-06,1.212411,1.008440,1.008440,1.008440
2009-05-07,1.174224,1.008597,1.008597,1.008597
2009-05-08,1.176611,1.008754,1.008754,1.008754
2009-05-11,1.176611,1.008911,1.008911,1.008911
2009-05-12,1.169451,1.009068,1.009068,1.009068
2009-05-13,1.138425,1.009225,1.009225,1.009225
2009-05-14,1.155131,1.009382,1.009382,1.009382
2009-05-15,1.155131,1.009539,1.009539,1.009539
2009-05-18,1.186158,1.009696,1.009696,1.009696
2009-05-19,1.193317,1.009853,1.009853,1.009853
2009-05-20,1.186158,1.010011,1.010011,1.010011
2009-05-21,1.169451,1.010168,1.010168,1.010168
2009-05-22,1.164678,1.010325,1.010325,1.010325
2009-05-26,1.202864,1.010482,1.010482,1.010482
2009-05-27,1.193317,1.010640,1.010640,1.010640
2009-05-28,1.207637,1.010797,1.010797,1.010797
2009-05-29,1.217184,1.010954,1.010954,1.010954
2009-06-01,1.262530,1.011112,1.011112,1.011112
2009-06-02,1.255370,1.004875,1.004875,1.004875
2009-06-03,1.248210,0.999144,0.999144,0.999144
2009-06-04,1.269690,1.016337,1.016337,1.016337
2009-06-05,1.274463,1.020158,1.020158,1.020158
2009-06-08,1.269690,1.016337,1.016337,1.016337
2009-06-09,1.284010,1.027800,1.027800,1.027800
2009-06-10,1.281623,1.025889,1.025889,1.025889
2009-06-11,1.288783,1.031620,1.031620,1.031620
2009-06-12,1.284010,1.027800,1.027800,1.027800
2009-06-15,1.262530,1.010606,1.010606,1.010606
2009-06-16,1.248210,0.999144,0.999144,0.999144
2009-06-17,1.255370,1.004875,1.004875,1.004875
2009-06-18,1.252983,1.002964,1.002964,1.002964
2009-06-19,1.264916,1.012516,1.012516,1.012516
2009-06-22,1.229117,0.983860,0.983860,0.983860
2009-06-23,1.229117,0.983860,0.983860,0.983860
2009-06-24,1.245823,0.997233,0.997233,0.997233
2009-06-25,1.269690,1.016337,1.016337,1.016337
2009-06-26,1.269690,1.016337,1.016337,1.016337
2009-06-29,1.276850,1.022068,1.022068,1.022068
2009-06-30,1.269690,1.016337,1.016337,1.016337
2009-07-01,1.279236,1.023979,1.023979,1.023979
2009-07-02,1.250597,1.001054,1.001054,1.001054
2009-07-06,1.243437,0.995323,0.995323,0.995323
2009-07-07,1.212411,0.970487,0.970487,0.970487
2009-07-08,1.212411,0.970487,0.970487,0.970487
2009-07-09,1.217184,0.974308,0.974308,0.974308
2009-07-10,1.224344,0.980039,0.980039,0.980039
2009-07-13,1.245823,0.997233,0.997233,0.997233
2009-07-14,1.252983,1.002964,1.002964,1.002964
2009-07-15,1.305489,1.044993,1.044993,1.044993
2009-07-16,1.326969,1.062187,1.062187,1.062187
2009-07-17,1.338902,1.071739,1.071739,1.071739
2009-07-20,1.353222,1.083202,1.083202,1.083202
2009-07-21,1.357995,1.087022,1.087022,1.087022
2009-07-22,1.367542,1.094664,1.094664,1.094664
2009-07-23,1.391408,1.113768,1.113768,1.113768
2009-07-24,1.386635,1.109947,1.109947,1.109947
2009-07-27,1.381862,1.106126,1.106126,1.106126
2009-07-28,1.386635,1.109947,1.109947,1.109947
2009-07-29,1.381862,1.106126,1.106126,1.106126
2009-07-30,1.391408,1.113768,1.113768,1.113768
2009-07-31,1.389021,1.111858,1.111858,1.111858
2009-08-03,1.405728,1.125231,1.125231,1.125231
2009-08-04,1.405728,1.125231,1.125231,1.125231
2009-08-05,1.393795,1.115678,1.115678,1.115678
2009-08-06,1.384248,1.108037,1.108037,1.108037
2009-08-07,1.400955,1.121410,1.121410,1.121410
2009-08-10,1.391408,1.113768,1.113768,1.113768
2009-08-11,1.379475,1.104216,1.104216,1.104216
2009-08-12,1.400955,1.121410,1.121410,1.121410
2009-08-13,1.412888,1.130962,1.130962,1.130962
2009-08-14,1.398568,1.119499,1.119499,1.119499
2009-08-17,1.360382,1.088933,1.088933,1.088933
2009-08-18,1.381862,1.106126,1.106126,1.106126
2009-08-19,1.391408,1.113768,1.113768,1.113768
2009-08-20,1.405728,1.125231,1.125231,1.125231
2009-08-21,1.422434,1.138603,1.138603,1.138603
2009-08-24,1.422434,1.138603,1.138603,1.138603
2009-08-25,1.422434,1.138603,1.138603,1.138603
2009-08-26,1.427208,1.142424,1.142424,1.142424
2009-08-27,1.431981,1.146245,1.146245,1.146245
2009-08-28,1.434368,1.148155,1.148155,1.148155
2009-08-31,1.422434,1.138603,1.138603,1.138603
2009-09-01,1.391408,1.113768,1.113768,1.113768
2009-09-02,1.393795,1.115678,1.115678,1.115678
2009-09-03,1.403341,1.123320,1.123320,1.123320
2009-09-04,1.427208,1.142424,1.142424,1.142424
2009-09-08,1.439141,1.151976,1.151976,1.151976
2009-09-09,1.451074,1.161528,1.161528,1.161528
2009-09-10,1.472554,1.178722,1.178722,1.178722
2009-09-11,1.467780,1.174901,1.174901,1.174901
2009-09-14,1.470167,1.176812,1.176812,1.176812
2009-09-15,1.479714,1.184453,1.184453,1.184453
2009-09-16,1.494033,1.195916,1.195916,1.195916
2009-09-17,1.491647,1.194005,1.194005,1.194005
2009-09-18,1.491647,1.194005,1.194005,1.194005
2009-09-21,1.494033,1.195916,1.195916,1.195916
2009-09-22,1.501193,1.201647,1.201647,1.201647
2009-09-23,1.496420,1.197826,1.197826,1.197826
2009-09-24,1.484487,1.188274,1.188274,1.188274
2009-09-25,1.474940,1.180632,1.180632,1.180632
2009-09-28,1.501193,1.201647,1.201647,1.201647
2009-09-29,1.489260,1.192095,1.192095,1.192095
2009-09-30,1.489260,1.192095,1.192095,1.192095
2009-10-01,1.448687,1.159618,1.159618,1.159618
2009-10-02,1.441527,1.153887,1.153887,1.153887
2009-10-05,1.455847,1.165349,1.165349,1.165349
2009-10-06,1.484487,1.188274,1.188274,1.188274
2009-10-07,1.489260,1.192095,1.192095,1.192095
2009-10-08,1.494033,1.195916,1.195916,1.195916
2009-10-09,1.515513,1.213109,1.213109,1.213109
2009-10-12,1.517900,1.215020,1.215020,1.215020
2009-10-13,1.520286,1.216930,1.216930,1.216930
2009-10-14,1.541766,1.234124,1.234124,1.234124
2009-10-15,1.536993,1.230303,1.230303,1.230303
2009-10-16,1.522673,1.218841,1.218841,1.218841
2009-10-19,1.536993,1.230303,1.230303,1.230303
2009-10-20,1.536993,1.230303,1.230303,1.230303
2009-10-21,1.529833,1.224572,1.224572,1.224572
2009-10-22,1.536993,1.230303,1.230303,1.230303
2009-10-23,1.532220,1.226482,1.226482,1.226482
2009-10-26,1.525060,1.220751,1.220751,1.220751
2009-10-27,1.510740,1.209288,1.209288,1.209288
2009-10-28,1.482100,1.186364,1.186364,1.186364
2009-10-29,1.510740,1.209288,1.209288,1.209288
2009-10-30,1.470167,1.176812,1.176812,1.176812
2009-11-02,1.474940,1.180632,1.180632,1.180632
2009-11-03,1.474940,1.180632,1.180632,1.180632
2009-11-04,1.484487,1.188274,1.188274,1.188274
2009-11-05,1.520286,1.216930,1.216930,1.216930
2009-11-06,1.522673,1.218841,1.218841,1.218841
2009-11-09,1.553699,1.243676,1.243676,1.243676
2009-11-10,1.553699,1.243676,1.243676,1.243676
2009-11-11,1.563246,1.251317,1.251317,1.251317
2009-11-12,1.553699,1.243676,1.243676,1.243676
2009-11-13,1.570406,1.257049,1.257049,1.257049
2009-11-16,1.584726,1.268511,1.268511,1.268511
2009-11-17,1.594272,1.276153,1.276153,1.276153
2009-11-18,1.584726,1.268511,1.268511,1.268511
2009-11-19,1.560859,1.249407,1.249407,1.249407
2009-11-20,1.548926,1.239855,1.239855,1.239855
2009-11-23,1.572792,1.258959,1.258959,1.258959
2009-11-24,1.565632,1.253228,1.253228,1.253228
2009-11-25,1.570406,1.257049,1.257049,1.257049
2009-11-27,1.544153,1.236034,1.236034,1.236034
2009-11-30,1.548926,1.239855,1.239855,1.239855
2009-12-01,1.570406,1.257049,1.257049,1.257049
2009-12-02,1.570406,1.257049,1.257049,1.257049
2009-12-03,1.568019,1.255138,1.255138,1.255138
2009-12-04,1.582339,1.266601,1.266601,1.266601
2009-12-07,1.577566,1.262780,1.262780,1.262780
2009-12-08,1.565632,1.253228,1.253228,1.253228
2009-12-09,1.579952,1.264690,1.264690,1.264690
2009-12-10,1.584726,1.268511,1.268511,1.268511
2009-12-11,1.579952,1.264690,1.264690,1.264690
2009-12-14,1.596659,1.278063,1.278063,1.278063
2009-12-15,1.589499,1.272332,1.272332,1.272332
2009-12-16,1.596659,1.278063,1.278063,1.278063
2009-12-17,1.579952,1.264690,1.264690,1.264690
2009-12-18,1.601432,1.281884,1.281884,1.281884
2009-12-21,1.620525,1.297167,1.297167,1.297167
2009-12-22,1.620525,1.297167,1.297167,1.297167
2009-12-23,1.632458,1.306719,1.306719,1.306719
2009-12-24,1.646778,1.318182,1.318182,1.318182
2009-12-28,1.649165,1.320092,1.320092,1.320092
2009-12-29,1.649165,1.320092,1.320092,1.320092
2009-12-30,1.653938,1.323913,1.323913,1.323913
2009-12-31,1.637232,1.310540,1.310540,1.310540
2010-01-04,1.663484,1.331555,1.331555,1.331555
2010-01-05,1.663484,1.331555,1.331555,1.331555
2010-01-06,1.651551,1.322003,1.322003,1.322003
2010-01-07,1.644391,1.316271,1.316271,1.316271
2010-01-08,1.658711,1.327734,1.327734,1.327734
2010-01-11,1.651551,1.322003,1.322003,1.322003
2010-01-12,1.630072,1.304809,1.304809,1.304809
2010-01-13,1.646778,1.318182,1.318182,1.318182
2010-01-14,1.656325,1.325823,1.325823,1.325823
2010-01-15,1.637232,1.310540,1.310540,1.310540
2010-01-19,1.658711,1.327734,1.327734,1.327734
2010-01-20,1.637232,1.310540,1.310540,1.310540
2010-01-21,1.620525,1.297167,1.297167,1.297167
2010-01-22,1.560859,1.249407,1.249407,1.249407
2010-01-25,1.570406,1.257049,1.257049,1.257049
2010-01-26,1.570406,1.257049,1.257049,1.257049
2010-01-27,1.579952,1.264690,1.264690,1.264690
2010-01-28,1.536993,1.230303,1.230303,1.230303
2010-01-29,1.503580,1.203557,1.203557,1.203557
2010-02-01,1.527446,1.222661,1.222661,1.222661
2010-02-02,1.539379,1.232213,1.232213,1.232213
2010-02-03,1.544153,1.236034,1.236034,1.236034
2010-02-04,1.498807,1.199736,1.199736,1.199736
2010-02-05,1.513126,1.211199,1.211199,1.211199
2010-02-08,1.505967,1.205468,1.205468,1.205468
2010-02-09,1.522673,1.218841,1.218841,1.218841
2010-02-10,1.517900,1.215020,1.215020,1.215020
2010-02-11,1.539379,1.232213,1.232213,1.232213
2010-02-12,1.541766,1.234124,1.234124,1.234124
2010-02-16,1.563246,1.251317,1.251317,1.251317
2010-02-17,1.570406,1.257049,1.257049,1.257049
2010-02-18,1.584726,1.268511,1.268511,1.268511
2010-02-19,1.584726,1.268511,1.268511,1.268511
2010-02-22,1.579952,1.264690,1.264690,1.264690
2010-02-23,1.558473,1.247497,1.247497,1.247497
2010-02-24,1.572792,1.258959,1.247067,1.247067
2010-02-25,1.568019,1.255138,1.242661,1.242661
2010-02-26,1.570406,1.257049,1.244552,1.244552
2010-03-01,1.596659,1.278063,1.265358,1.265358
2010-03-02,1.594272,1.276153,1.263466,1.263466
2010-03-03,1.596659,1.278063,1.265358,1.265358
2010-03-04,1.603819,1.283794,1.271032,1.271032
2010-03-05,1.622912,1.299078,1.286163,1.286163
2010-03-08,1.632458,1.306719,1.293729,1.293729
2010-03-09,1.637232,1.310540,1.297512,1.297512
2010-03-10,1.651551,1.322003,1.308860,1.308860
2010-03-11,1.656325,1.325823,1.312643,1.312643
2010-03-12,1.656325,1.325823,1.312643,1.312643
2010-03-15,1.651551,1.322003,1.308860,1.308860
2010-03-16,1.663484,1.331555,1.318317,1.318317
2010-03-17,1.673031,1.339196,1.325883,1.325883
2010-03-18,1.673031,1.339196,1.325883,1.325883
2010-03-19,1.658711,1.327734,1.314534,1.314534
2010-03-22,1.673031,1.339196,1.325883,1.325883
2010-03-23,1.689737,1.352569,1.339123,1.339123
2010-03-24,1.677804,1.343017,1.329666,1.329666
2010-03-25,1.680191,1.344927,1.331557,1.331557
2010-03-26,1.677804,1.343017,1.329666,1.329666
2010-03-29,1.677804,1.343017,1.329666,1.329666
2010-03-30,1.687351,1.350659,1.337231,1.337231
2010-03-31,1.675418,1.341107,1.327774,1.327774
2010-04-01,1.675418,1.341107,1.327774,1.327774
2010-04-05,1.699284,1.360211,1.346689,1.346689
2010-04-06,1.701671,1.362121,1.348580,1.348580
2010-04-07,1.696897,1.358300,1.344797,1.344797
2010-04-08,1.696897,1.358300,1.344797,1.344797
2010-04-09,1.711217,1.369763,1.356146,1.356146
2010-04-12,1.715990,1.373584,1.359928,1.359928
2010-04-13,1.723150,1.379315,1.365603,1.365603
2010-04-14,1.754177,1.404150,1.390191,1.390191
2010-04-15,1.761337,1.409881,1.395865,1.395865
2010-04-16,1.739857,1.392688,1.378843,1.378843
2010-04-19,1.737470,1.390777,1.376951,1.376951
2010-04-20,1.749403,1.400329,1.386408,1.386408
2010-04-21,1.756563,1.406061,1.392082,1.392082
2010-04-22,1.763723,1.411792,1.397757,1.397757
2010-04-23,1.770883,1.417523,1.403431,1.403431
2010-04-26,1.768496,1.415613,1.401540,1.401540
2010-04-27,1.730310,1.385046,1.371277,1.371277
2010-04-28,1.735084,1.388867,1.375060,1.375060
2010-04-29,1.751790,1.402240,1.388300,1.388300
2010-04-30,1.713604,1.371673,1.358037,1.358037
2010-05-03,1.737470,1.390777,1.376951,1.376951
2010-05-04,1.684964,1.348748,1.335340,1.335340
2010-05-05,1.673031,1.339196,1.325883,1.325883
2010-05-06,1.613365,1.291436,1.278598,1.278598
2010-05-07,1.579952,1.264690,1.278157,1.278157
2010-05-10,1.656325,1.325823,1.278356,1.278356
2010-05-11,1.651551,1.322003,1.274035,1.274035
2010-05-12,1.692124,1.354480,1.305333,1.305333
2010-05-13,1.668258,1.335375,1.286922,1.286922
2010-05-14,1.632458,1.306719,1.259306,1.259306
2010-05-17,1.637232,1.310540,1.258872,1.258872
2010-05-18,1.610979,1.289526,1.259068,1.259068
2010-05-19,1.601432,1.281884,1.259264,1.259264
2010-05-20,1.541766,1.234124,1.259460,1.259460
2010-05-21,1.558473,1.247497,1.259656,1.259656
2010-05-24,1.548926,1.239855,1.259852,1.259852
2010-05-25,1.544153,1.236034,1.260048,1.260048
2010-05-26,1.534606,1.228393,1.260244,1.260244
2010-05-27,1.591885,1.274242,1.260441,1.260441
2010-05-28,1.575179,1.260869,1.260637,1.260637
2010-06-01,1.551313,1.241765,1.260833,1.260833
2010-06-02,1.591885,1.274242,1.261029,1.261029
2010-06-03,1.610979,1.289526,1.261226,1.261226
2010-06-04,1.553699,1.243676,1.261422,1.261422
2010-06-07,1.522673,1.218841,1.261618,1.261618
2010-06-08,1.522673,1.218841,1.261815,1.261815
2010-06-09,1.513126,1.211199,1.262011,1.262011
2010-06-10,1.551313,1.241765,1.262207,1.262207
2010-06-11,1.570406,1.257049,1.262404,1.262404
2010-06-14,1.565632,1.253228,1.262600,1.262600
2010-06-15,1.613365,1.291436,1.262797,1.262797
2010-06-16,1.618138,1.295257,1.262993,1.262993
2010-06-17,1.622912,1.299078,1.263190,1.263190
2010-06-18,1.622912,1.299078,1.263387,1.263387
2010-06-21,1.610979,1.289526,1.263583,1.263583
2010-06-22,1.594272,1.276153,1.263780,1.263780
2010-06-23,1.587112,1.270422,1.263977,1.263977
2010-06-24,1.558473,1.247497,1.264173,1.264173
2010-06-25,1.558473,1.247497,1.264370,1.264370
2010-06-28,1.560859,1.249407,1.264567,1.264567
2010-06-29,1.496420,1.197826,1.264764,1.264764
2010-06-30,1.474940,1.180632,1.264961,1.264961
2010-07-01,1.470167,1.176812,1.265158,1.265158
2010-07-02,1.465394,1.172991,1.265355,1.265355
2010-07-06,1.472554,1.178722,1.265551,1.265551
2010-07-07,1.527446,1.222661,1.265748,1.265748
2010-07-08,1.536993,1.230303,1.265945,1.265945
2010-07-09,1.546539,1.229879,1.266142,1.266142
2010-07-12,1.556086,1.230071,1.266340,1.266340
2010-07-13,1.582339,1.230262,1.266537,1.266537
2010-07-14,1.594272,1.230454,1.266734,1.266734
2010-07-15,1.594272,1.230645,1.266931,1.266931
2010-07-16,1.546539,1.230837,1.267128,1.267128
2010-07-19,1.563246,1.231028,1.267325,1.267325
2010-07-20,1.575179,1.231220,1.267523,1.267523
2010-07-21,1.551313,1.231411,1.267720,1.267720
2010-07-22,1.594272,1.231603,1.267917,1.267917
2010-07-23,1.608592,1.231795,1.268115,1.268115
2010-07-26,1.620525,1.231987,1.268312,1.268312
2010-07-27,1.622912,1.232178,1.268509,1.268509
2010-07-28,1.603819,1.232370,1.268707,1.268707
2010-07-29,1.587112,1.232562,1.268904,1.268904
2010-07-30,1.582339,1.232754,1.269102,1.269102
2010-08-02,1.613365,1.232946,1.269299,1.269299
2010-08-03,1.603819,1.233138,1.269497,1.269497
2010-08-04,1.618138,1.233330,1.269695,1.269695
2010-08-05,1.608592,1.233521,1.269892,1.269892
2010-08-06,1.606205,1.233713,1.270090,1.270090
2010-08-09,1.615752,1.233906,1.270288,1.270288
2010-08-10,1.591885,1.234098,1.270485,1.270485
2010-08-11,1.548926,1.234290,1.270683,1.270683
2010-08-12,1.522673,1.234482,1.270881,1.270881
2010-08-13,1.513126,1.234674,1.271079,1.271079
2010-08-16,1.520286,1.234866,1.271276,1.271276
2010-08-17,1.539379,1.235058,1.271474,1.271474
2010-08-18,1.546539,1.235251,1.271672,1.271672
2010-08-19,1.527446,1.235443,1.271870,1.271870
2010-08-20,1.525060,1.235635,1.272068,1.272068
2010-08-23,1.510740,1.235827,1.272266,1.272266
2010-08-24,1.486874,1.236020,1.272464,1.272464
2010-08-25,1.496420,1.236212,1.272662,1.272662
2010-08-26,1.482100,1.236405,1.272860,1.272860
2010-08-27,1.501193,1.236597,1.273058,1.273058
2010-08-30,1.482100,1.236790,1.273257,1.273257
2010-08-31,1.472554,1.236982,1.273455,1.273455
2010-09-01,1.513126,1.237175,1.273653,1.273653
2010-09-02,1.529833,1.237367,1.273851,1.273851
2010-09-03,1.556086,1.237560,1.274049,1.274049
2010-09-07,1.539379,1.237752,1.274248,1.274248
2010-09-08,1.546539,1.237945,1.274446,1.274446
2010-09-09,1.548926,1.238138,1.274644,1.274644
2010-09-10,1.548926,1.238330,1.274843,1.274843
2010-09-13,1.582339,1.238523,1.275041,1.275041
2010-09-14,1.589499,1.238716,1.280170,1.280170
2010-09-15,1.599045,1.238909,1.287859,1.287859
2010-09-16,1.608592,1.239102,1.295548,1.295548
2010-09-17,1.615752,1.239294,1.301314,1.301314
2010-09-20,1.639618,1.239487,1.320536,1.320536
2010-09-21,1.637232,1.239680,1.318614,1.318614
2010-09-22,1.630072,1.239873,1.312847,1.312847
2010-09-23,1.627685,1.240066,1.310925,1.310925
2010-09-24,1.663484,1.240259,1.339758,1.339758
2010-09-27,1.661098,1.240452,1.337836,1.337836
2010-09-28,1.665871,1.240645,1.341680,1.341680
2010-09-29,1.665871,1.240838,1.341680,1.341680
2010-09-30,1.658711,1.241032,1.335913,1.335913
2010-10-01,1.658711,1.241225,1.335913,1.335913
2010-10-04,1.639618,1.241418,1.320536,1.320536
2010-10-05,1.675418,1.241611,1.349369,1.349369
2010-10-06,1.661098,1.241804,1.337836,1.337836
2010-10-07,1.665871,1.241998,1.341680,1.341680
2010-10-08,1.677804,1.242191,1.351291,1.351291
2010-10-11,1.677804,1.242384,1.351291,1.351291
2010-10-12,1.689737,1.242578,1.360902,1.360902
2010-10-13,1.706444,1.242771,1.374357,1.374357
2010-10-14,1.708831,1.242965,1.376279,1.376279
2010-10-15,1.737470,1.243158,1.399345,1.399345
2010-10-18,1.742243,1.243352,1.403190,1.403190
2010-10-19,1.715990,1.243545,1.382046,1.382046
2010-10-20,1.727924,1.243739,1.391657,1.391657
2010-10-21,1.730310,1.243932,1.393579,1.393579
2010-10-22,1.742243,1.244126,1.403190,1.403190
2010-10-25,1.751790,1.244319,1.410878,1.410878
2010-10-26,1.751790,1.243697,1.410878,1.410878
2010-10-27,1.763723,1.252169,1.420489,1.420489
2010-10-28,1.761337,1.250475,1.418567,1.418567
2010-10-29,1.763723,1.252169,1.420489,1.420489
2010-11-01,1.766110,1.253864,1.422411,1.422411
2010-11-02,1.782816,1.265725,1.435867,1.435867
2010-11-03,1.794749,1.274197,1.445478,1.445478
2010-11-04,1.823389,1.294530,1.468544,1.468544
2010-11-05,1.823389,1.294530,1.468544,1.468544
2010-11-08,1.828162,1.297918,1.472388,1.472388
2010-11-09,1.818616,1.291141,1.464699,1.464699
2010-11-10,1.823389,1.294530,1.468544,1.468544
2010-11-11,1.794749,1.274197,1.445478,1.445478
2010-11-12,1.770883,1.257253,1.426256,1.426256
2010-11-15,1.763723,1.252169,1.420489,1.420489
2010-11-16,1.732697,1.230142,1.395501,1.395501
2010-11-17,1.732697,1.230142,1.395501,1.395501
2010-11-18,1.763723,1.252169,1.420489,1.420489
2010-11-19,1.770883,1.257253,1.426256,1.426256
2010-11-22,1.782816,1.265725,1.435867,1.435867
2010-11-23,1.756563,1.247086,1.414723,1.414723
2010-11-24,1.789976,1.270808,1.441633,1.441633
2010-11-26,1.782816,1.265725,1.435867,1.435867
2010-11-29,1.770883,1.257253,1.426256,1.426256
2010-11-30,1.749403,1.242003,1.408956,1.408956
2010-12-01,1.787589,1.269113,1.439711,1.439711
2010-12-02,1.811456,1.286058,1.458933,1.458933
2010-12-03,1.818616,1.291141,1.464699,1.464699
2010-12-06,1.821002,1.292835,1.466622,1.466622
2010-12-07,1.821002,1.292835,1.466622,1.466622
2010-12-08,1.835322,1.303002,1.478155,1.478155
2010-12-09,1.837709,1.304696,1.480077,1.480077
2010-12-10,1.849642,1.313168,1.489688,1.489688
2010-12-13,1.840095,1.306391,1.481999,1.481999
2010-12-14,1.840095,1.306391,1.481999,1.481999
2010-12-15,1.830549,1.299613,1.474310,1.474310
2010-12-16,1.837709,1.304696,1.480077,1.480077
2010-12-17,1.842482,1.308085,1.483921,1.483921
2010-12-20,1.840095,1.306391,1.481999,1.481999
2010-12-21,1.852029,1.314863,1.491610,1.491610
2010-12-22,1.840095,1.306391,1.481999,1.481999
2010-12-23,1.837709,1.304696,1.480077,1.480077
2010-12-27,1.842482,1.308085,1.483921,1.483921
2010-12-28,1.840095,1.306391,1.481999,1.481999
2010-12-29,1.842482,1.308085,1.483921,1.483921
2010-12-30,1.842482,1.308085,1.483921,1.483921
2010-12-31,1.835322,1.303002,1.478155,1.478155
2011-01-03,1.856802,1.318251,1.495454,1.495454
2011-01-04,1.859189,1.319946,1.497376,1.497376
2011-01-05,1.871122,1.328418,1.506987,1.506987
2011-01-06,1.887828,1.340279,1.520443,1.520443
2011-01-07,1.883055,1.336890,1.516598,1.516598
2011-01-10,1.890215,1.341973,1.522365,1.522365
2011-01-11,1.892601,1.343668,1.524287,1.524287
2011-01-12,1.909308,1.355528,1.537742,1.537742
2011-01-13,1.909308,1.355528,1.537742,1.537742
2011-01-14,1.926014,1.367389,1.551197,1.551197
2011-01-18,1.935561,1.374167,1.558886,1.558886
2011-01-19,1.914081,1.358917,1.541586,1.541586
2011-01-20,1.897375,1.347056,1.528131,1.528131
2011-01-21,1.885442,1.338584,1.518520,1.518520
2011-01-24,1.914081,1.358917,1.541586,1.541586
2011-01-25,1.916468,1.360612,1.543509,1.543509
2011-01-26,1.930788,1.370778,1.555042,1.555042
2011-01-27,1.940334,1.377556,1.562730,1.562730
2011-01-28,1.894988,1.345362,1.526209,1.526209
2011-01-31,1.906921,1.353834,1.535820,1.535820
2011-02-01,1.945107,1.380945,1.566575,1.566575
2011-02-02,1.949881,1.384333,1.570419,1.570419
2011-02-03,1.952267,1.386028,1.572341,1.572341
2011-02-04,1.968974,1.397889,1.585797,1.585797
2011-02-07,1.980907,1.406361,1.595407,1.595407
2011-02-08,1.988067,1.411444,1.601174,1.601174
2011-02-09,1.983294,1.408055,1.597330,1.597330
2011-02-10,1.976134,1.402972,1.591563,1.591563
2011-02-11,1.985680,1.409750,1.599252,1.599252
2011-02-14,1.990453,1.413138,1.603096,1.603096
2011-02-15,1.980907,1.406361,1.595407,1.595407
2011-02-16,1.997613,1.418222,1.608863,1.608863
2011-02-17,2.000000,1.419916,1.610785,1.610785
2011-02-18,2.000000,1.419916,1.610785,1.610785
2011-02-22,1.945107,1.380945,1.566575,1.566575
2011-02-23,1.916468,1.360612,1.543509,1.543509
2011-02-24,1.926014,1.367389,1.551197,1.551197
2011-02-25,1.952267,1.386028,1.572341,1.572341
2011-02-28,1.954654,1.387722,1.574263,1.574263
2011-03-01,1.918854,1.362306,1.545431,1.545431
2011-03-02,1.928401,1.369084,1.553120,1.553120
2011-03-03,1.964200,1.394500,1.581952,1.581952
2011-03-04,1.952267,1.386028,1.572341,1.572341
2011-03-07,1.923628,1.365695,1.549275,1.549275
2011-03-08,1.937947,1.375861,1.560808,1.560808
