date,bh,fixed_50_200,wf_anchored_calmar,wf_rolling5y_calmar
2010-07-22,0.877067,1.345236,1.278604,1.062149
2010-07-23,0.883682,1.345446,1.278803,1.062314
2010-07-26,0.898015,1.345655,1.279002,1.062480
2010-07-27,0.890298,1.345865,1.279201,1.062645
2010-07-28,0.875413,1.346074,1.279400,1.062811
2010-07-29,0.853914,1.346284,1.279599,1.062976
2010-07-30,0.845094,1.346493,1.279798,1.063141
2010-08-02,0.857773,1.346703,1.279998,1.063307
2010-08-03,0.850055,1.346912,1.280197,1.063472
2010-08-04,0.858324,1.347122,1.280396,1.063638
2010-08-05,0.856119,1.347332,1.280595,1.063804
2010-08-06,0.856119,1.347541,1.280795,1.063969
2010-08-09,0.861632,1.347751,1.280994,1.064135
2010-08-10,0.840684,1.347961,1.281193,1.064300
2010-08-11,0.807607,1.348171,1.281393,1.064466
2010-08-12,0.795480,1.348380,1.281592,1.064632
2010-08-13,0.789967,1.348590,1.281792,1.064797
2010-08-16,0.792172,1.348800,1.281991,1.064963
2010-08-17,0.803197,1.349010,1.282191,1.065129
2010-08-18,0.812569,1.349220,1.282390,1.065295
2010-08-19,0.800992,1.349430,1.282590,1.065461
2010-08-20,0.800992,1.349640,1.282790,1.065626
2010-08-23,0.792723,1.349850,1.282989,1.065792
2010-08-24,0.780595,1.350060,1.283189,1.065958
2010-08-25,0.786659,1.350271,1.283389,1.066124
2010-08-26,0.775083,1.350481,1.283589,1.066290
2010-08-27,0.792172,1.350691,1.283788,1.066456
2010-08-30,0.770673,1.350901,1.283988,1.066622
2010-08-31,0.756340,1.351111,1.284188,1.066788
2010-09-01,0.778390,1.351322,1.284388,1.066954
2010-09-02,0.793826,1.351532,1.284588,1.067120
2010-09-03,0.809261,1.351742,1.284788,1.067286
2010-09-07,0.790518,1.351953,1.284988,1.067452
2010-09-08,0.786659,1.352163,1.285188,1.067618
2010-09-09,0.788313,1.352374,1.285388,1.067785
2010-09-10,0.778390,1.352584,1.285588,1.067951
2010-09-13,0.803197,1.352795,1.285788,1.068117
2010-09-14,0.818082,1.353005,1.285988,1.068283
2010-09-15,0.816979,1.353216,1.286188,1.068450
2010-09-16,0.823594,1.353427,1.286388,1.068616
2010-09-17,0.824146,1.353637,1.286589,1.068782
2010-09-20,0.831312,1.353848,1.286789,1.068949
2010-09-21,0.832966,1.354059,1.286989,1.069115
2010-09-22,0.819735,1.354269,1.287190,1.069281
2010-09-23,0.824697,1.354480,1.287390,1.069448
2010-09-24,0.861632,1.354691,1.287590,1.069614
2010-09-27,0.857222,1.354902,1.287791,1.069781
2010-09-28,0.872106,1.355113,1.287991,1.069947
2010-09-29,0.874311,1.355324,1.288192,1.070114
2010-09-30,0.869350,1.355535,1.288392,1.070280
2010-10-01,0.868247,1.355746,1.288593,1.070447
2010-10-04,0.856670,1.355957,1.288793,1.070614
2010-10-05,0.878170,1.356168,1.288994,1.070780
2010-10-06,0.864939,1.356379,1.289194,1.070947
2010-10-07,0.868247,1.356590,1.289395,1.071114
2010-10-08,0.876516,1.356801,1.289596,1.071280
2010-10-11,0.883131,1.357012,1.289796,1.071447
2010-10-12,0.889746,1.357223,1.289997,1.071614
2010-10-13,0.888093,1.357435,1.290198,1.071781
2010-10-14,0.885888,1.357646,1.290399,1.071947
2010-10-15,0.889195,1.357857,1.290600,1.072114
2010-10-18,0.883131,1.358069,1.290801,1.072281
2010-10-19,0.871003,1.358280,1.291002,1.072448
2010-10-20,0.877067,1.358491,1.291202,1.072615
2010-10-21,0.871555,1.358703,1.291403,1.072782
2010-10-22,0.888644,1.358914,1.291604,1.072949
2010-10-25,0.899118,1.359126,1.291805,1.073116
2010-10-26,0.895259,1.359337,1.292007,1.073283
2010-10-27,0.923374,1.359549,1.292208,1.073450
2010-10-28,0.923925,1.359761,1.292409,1.073617
2010-10-29,0.929438,1.359972,1.292610,1.073784
2010-11-01,0.926681,1.360184,1.292811,1.073951
2010-11-02,0.932745,1.360396,1.293012,1.074118
2010-11-03,0.942117,1.360607,1.305351,1.084368
2010-11-04,0.971885,1.360819,1.346596,1.118631
2010-11-05,0.977949,1.361031,1.354998,1.125611
2010-11-08,0.977949,1.361243,1.354998,1.125611
2010-11-09,0.967475,1.361455,1.340486,1.113555
2010-11-10,0.966373,1.361667,1.338958,1.112286
2010-11-11,0.955899,1.346235,1.324446,1.100231
2010-11-12,0.955347,1.345458,1.323682,1.099596
2010-11-15,0.948181,1.335365,1.313753,1.091348
2010-11-16,0.934399,1.315956,1.294657,1.075485
2010-11-17,0.933848,1.315180,1.293893,1.074850
2010-11-18,0.950937,1.339247,1.317572,1.094520
2010-11-19,0.965270,1.359433,1.337431,1.111017
2010-11-22,0.977949,1.377290,1.354998,1.125611
2010-11-23,0.970783,1.367197,1.345069,1.117362
2010-11-24,0.995039,1.401357,1.378676,1.145280
2010-11-26,0.988975,1.392817,1.370274,1.138301
2010-11-29,0.987321,1.390488,1.367983,1.136397
2010-11-30,0.974642,1.372631,1.350415,1.121804
2010-12-01,1.004410,1.414556,1.391661,1.156067
2010-12-02,1.024256,1.442505,1.419158,1.178909
2010-12-03,1.029217,1.449493,1.426033,1.184620
2010-12-06,1.028666,1.448716,1.425269,1.183985
2010-12-07,1.027563,1.447163,1.423741,1.182716
2010-12-08,1.036384,1.459585,1.435962,1.192868
2010-12-09,1.039691,1.464244,1.440545,1.196675
2010-12-10,1.039691,1.464244,1.440545,1.196675
2010-12-13,1.032525,1.454151,1.430615,1.188427
2010-12-14,1.025910,1.444834,1.421450,1.180813
2010-12-15,1.014884,1.429307,1.406173,1.168123
2010-12-16,1.020397,1.437071,1.413812,1.174468
2010-12-17,1.027012,1.446387,1.422977,1.182082
2010-12-20,1.018192,1.433965,1.410756,1.171930
2010-12-21,1.024807,1.443282,1.419922,1.179544
2010-12-22,1.025910,1.444834,1.421450,1.180813
2010-12-23,1.023153,1.440952,1.417631,1.177640
2010-12-27,1.024256,1.442505,1.419158,1.178909
2010-12-28,1.019846,1.436294,1.413048,1.173833
2010-12-29,1.020397,1.437071,1.413812,1.174468
2010-12-30,1.023153,1.440952,1.417631,1.177640
2010-12-31,1.023705,1.441729,1.418394,1.178275
2011-01-03,1.029217,1.449493,1.426033,1.184620
2011-01-04,1.031422,1.452598,1.429088,1.187158
2011-01-05,1.034730,1.457256,1.433671,1.190965
2011-01-06,1.053473,1.483653,1.459640,1.212538
2011-01-07,1.056229,1.487535,1.463459,1.215710
2011-01-10,1.067806,1.503839,1.479499,1.229035
2011-01-11,1.070562,1.507721,1.483318,1.232207
2011-01-12,1.091510,1.537223,1.512343,1.256319
2011-01-13,1.092062,1.537999,1.513107,1.256953
2011-01-14,1.121279,1.579147,1.553589,1.290582
2011-01-18,1.117971,1.574489,1.549006,1.286775
2011-01-19,1.090959,1.536447,1.511579,1.255684
2011-01-20,1.079934,1.520919,1.496303,1.242994
2011-01-21,1.072216,1.510050,1.485610,1.234111
2011-01-24,1.097023,1.544987,1.519981,1.262664
2011-01-25,1.089305,1.534117,1.509288,1.253781
2011-01-26,1.098126,1.546539,1.521509,1.263933
2011-01-27,1.119625,1.576818,1.551297,1.288678
2011-01-28,1.088754,1.533341,1.508524,1.253146
2011-01-31,1.093164,1.539552,1.514634,1.258222
2011-02-01,1.120176,1.577594,1.552061,1.289313
2011-02-02,1.126240,1.586135,1.560463,1.296292
2011-02-03,1.127343,1.587687,1.561991,1.297561
2011-02-04,1.151047,1.621071,1.594834,1.324845
2011-02-07,1.146086,1.614084,1.587960,1.319135
2011-02-08,1.146086,1.614084,1.587960,1.319135
2011-02-09,1.138368,1.603215,1.577267,1.310252
2011-02-10,1.139471,1.604768,1.578794,1.311521
2011-02-11,1.148842,1.617966,1.591779,1.322307
2011-02-14,1.158214,1.631164,1.604764,1.333094
2011-02-15,1.146637,1.614860,1.588724,1.319769
2011-02-16,1.158214,1.631164,1.604764,1.333094
2011-02-17,1.175854,1.656008,1.629206,1.353398
2011-02-18,1.173098,1.652127,1.625387,1.350225
2011-02-22,1.127343,1.587687,1.561991,1.297561
2011-02-23,1.105292,1.556632,1.531438,1.272181
2011-02-24,1.122933,1.581476,1.555880,1.292485
2011-02-25,1.151599,1.621848,1.595598,1.325480
2011-02-28,1.140573,1.606320,1.580322,1.312790
2011-03-01,1.118523,1.575265,1.549770,1.287409
2011-03-02,1.132856,1.595451,1.569629,1.303906
2011-03-03,1.154355,1.625730,1.599417,1.328652
2011-03-04,1.144983,1.612531,1.586433,1.317866
2011-03-07,1.113561,1.568278,1.542895,1.281699
2011-03-08,1.114664,1.569831,1.544423,1.282968
2011-03-09,1.079934,1.520919,1.496303,1.242994
2011-03-10,1.052922,1.482877,1.458876,1.211903
2011-03-11,1.064498,1.499181,1.474916,1.225228
2011-03-14,1.062293,1.496075,1.471861,1.222690
2011-03-15,1.048512,1.476666,1.452766,1.206827
2011-03-16,1.026461,1.445611,1.422213,1.181447
2011-03-17,1.038589,1.462691,1.439017,1.195406
2011-03-18,1.042999,1.468902,1.445128,1.200482
2011-03-21,1.061742,1.495299,1.471097,1.222055
2011-03-22,1.051819,1.481324,1.457349,1.210634
2011-03-23,1.061742,1.495299,1.471097,1.222055
2011-03-24,1.087652,1.531788,1.506996,1.251877
2011-03-25,1.083793,1.526354,1.501650,1.247436
2011-03-28,1.083793,1.526354,1.501650,1.247436
2011-03-29,1.094818,1.541881,1.516926,1.260126
2011-03-30,1.095921,1.543434,1.518453,1.261395
2011-03-31,1.085998,1.529459,1.504705,1.249974
2011-04-01,1.073870,1.512379,1.487901,1.236015
2011-04-04,1.064498,1.499181,1.474916,1.225228
2011-04-05,1.088203,1.532565,1.507760,1.252512
2011-04-06,1.104741,1.555856,1.530674,1.271547
2011-04-07,1.101433,1.551198,1.526092,1.267740
2011-04-08,1.092062,1.537999,1.513107,1.256953
2011-04-11,1.082690,1.524801,1.500122,1.246167
2011-04-12,1.060088,1.492970,1.468806,1.220152
2011-04-13,1.062293,1.496075,1.471861,1.222690
2011-04-14,1.063947,1.498404,1.474153,1.224593
2011-04-15,1.069460,1.506168,1.481791,1.230938
2011-04-18,1.050717,1.479771,1.455821,1.209365
2011-04-19,1.055127,1.485982,1.461932,1.214441
2011-04-20,1.099779,1.548869,1.523800,1.265836
2011-04-21,1.100882,1.550421,1.525328,1.267105
2011-04-25,1.101433,1.551198,1.526092,1.267740
2011-04-26,1.119625,1.576818,1.551297,1.288678
2011-04-27,1.118523,1.575265,1.549770,1.287409
2011-04-28,1.113010,1.567502,1.542132,1.281064
2011-04-29,1.116869,1.572936,1.547478,1.285506
2011-05-02,1.106946,1.558961,1.533730,1.274085
2011-05-03,1.093164,1.539552,1.514634,1.258222
2011-05-04,1.092613,1.538776,1.513871,1.257588
2011-05-05,1.095921,1.543434,1.518453,1.261395
2011-05-06,1.104190,1.555080,1.529911,1.270912
2011-05-09,1.099779,1.548869,1.523800,1.265836
2011-05-10,1.105292,1.556632,1.523275,1.265400
2011-05-11,1.097023,1.544987,1.523512,1.265597
2011-05-12,1.111356,1.565172,1.523750,1.265794
2011-05-13,1.097574,1.545763,1.523987,1.265991
2011-05-16,1.082139,1.524025,1.524224,1.266188
2011-05-17,1.068908,1.505392,1.524461,1.266385
2011-05-18,1.088203,1.532565,1.524698,1.266582
2011-05-19,1.079383,1.520143,1.524936,1.266780
2011-05-20,1.077178,1.517037,1.525173,1.266977
2011-05-23,1.055127,1.485982,1.525411,1.267174
2011-05-24,1.045755,1.472784,1.525648,1.267371
2011-05-25,1.055127,1.485982,1.525885,1.267568
2011-05-26,1.065050,1.499957,1.526123,1.267766
2011-05-27,1.077729,1.517814,1.526360,1.267963
2011-05-31,1.094267,1.541105,1.526598,1.268160
2011-06-01,1.062293,1.496075,1.526836,1.268358
2011-06-02,1.061191,1.494522,1.527073,1.268555
2011-06-03,1.042448,1.468126,1.527311,1.268753
2011-06-06,1.034730,1.457256,1.527549,1.268950
2011-06-07,1.039140,1.463467,1.527786,1.269148
2011-06-08,1.018743,1.434741,1.528024,1.269345
2011-06-09,1.019846,1.436294,1.528262,1.269543
2011-06-10,1.003308,1.413003,1.528500,1.269740
2011-06-13,0.994487,1.400581,1.528738,1.269938
2011-06-14,1.012128,1.425425,1.528976,1.270136
2011-06-15,0.993385,1.399028,1.529214,1.270333
2011-06-16,0.981808,1.382724,1.529452,1.270531
2011-06-17,0.967475,1.362539,1.529690,1.270729
2011-06-20,0.968578,1.364091,1.529928,1.270927
2011-06-21,0.991731,1.396699,1.530166,1.271125
2011-06-22,0.987872,1.391264,1.530404,1.271322
2011-06-23,1.000000,1.408345,1.530643,1.271520
2011-06-24,0.976847,1.375737,1.530881,1.271718
2011-06-27,0.981808,1.382724,1.531119,1.271916
2011-06-28,0.995039,1.401357,1.531357,1.272114
2011-06-29,0.996692,1.403686,1.531596,1.272312
2011-06-30,1.019846,1.436294,1.531834,1.272510
2011-07-01,1.041896,1.467349,1.532073,1.272708
2011-07-05,1.033627,1.455704,1.532311,1.272906
2011-07-06,1.025358,1.444058,1.532550,1.273104
2011-07-07,1.044653,1.471231,1.532788,1.273303
2011-07-08,1.030320,1.451045,1.533027,1.273501
2011-07-11,1.012679,1.426201,1.533265,1.273699
2011-07-12,0.983462,1.385053,1.533504,1.273897
2011-07-13,0.980154,1.380395,1.533743,1.274095
2011-07-14,0.965821,1.360209,1.533981,1.274294
2011-07-15,0.969680,1.365644,1.534220,1.274492
2011-07-18,0.958104,1.365174,1.534459,1.274691
2011-07-19,0.987872,1.365386,1.534698,1.274889
2011-07-20,0.984013,1.365599,1.534937,1.275087
2011-07-21,0.991180,1.365811,1.535176,1.275286
2011-07-22,1.015436,1.366024,1.535414,1.275484
2011-07-25,1.003308,1.366236,1.535653,1.275683
2011-07-26,1.010474,1.366449,1.535892,1.275881
2011-07-27,0.974090,1.366662,1.536132,1.276080
2011-07-28,0.972437,1.366875,1.536371,1.276279
2011-07-29,0.964168,1.367087,1.536610,1.276477
2011-08-01,0.963065,1.367300,1.536849,1.276676
2011-08-02,0.934950,1.367513,1.537088,1.276875
2011-08-03,0.945976,1.367726,1.537327,1.277073
2011-08-04,0.891400,1.367939,1.537567,1.277272
2011-08-05,0.873760,1.368152,1.537806,1.277471
2011-08-08,0.826902,1.368364,1.538045,1.277670
2011-08-09,0.863837,1.368577,1.538285,1.277869
2011-08-10,0.847299,1.368790,1.538524,1.278068
2011-08-11,0.889195,1.369004,1.538764,1.278267
2011-08-12,0.885336,1.369217,1.539003,1.278466
2011-08-15,0.902426,1.369430,1.539243,1.278665
2011-08-16,0.886439,1.369643,1.539482,1.278864
2011-08-17,0.880375,1.369856,1.539722,1.279063
2011-08-18,0.829658,1.370069,1.539962,1.279262
2011-08-19,0.814223,1.370283,1.540201,1.279461
2011-08-22,0.819184,1.370496,1.540441,1.279660
2011-08-23,0.861632,1.370709,1.540681,1.279859
2011-08-24,0.862183,1.370923,1.540921,1.280058
2011-08-25,0.839581,1.371136,1.541160,1.280258
2011-08-26,0.862734,1.371349,1.541400,1.280457
2011-08-29,0.893054,1.371563,1.541640,1.280656
2011-08-30,0.893054,1.371776,1.541880,1.280855
2011-08-31,0.888093,1.371990,1.542120,1.281055
2011-09-01,0.873760,1.372203,1.542360,1.281254
2011-09-02,0.852811,1.372417,1.542600,1.281454
2011-09-06,0.847299,1.372631,1.542840,1.281653
2011-09-07,0.883131,1.372844,1.543081,1.281853
2011-09-08,0.879272,1.373058,1.543321,1.282052
2011-09-09,0.869901,1.373272,1.543561,1.282252
2011-09-12,0.895259,1.373485,1.543801,1.282451
2011-09-13,0.912900,1.373699,1.544041,1.282651
2011-09-14,0.936604,1.373913,1.544282,1.282851
2011-09-15,0.951488,1.374127,1.544522,1.283050
2011-09-16,0.952591,1.374341,1.544763,1.283250
2011-09-19,0.942668,1.374555,1.545003,1.283450
2011-09-20,0.930540,1.374769,1.545244,1.283649
2011-09-21,0.911797,1.374982,1.545484,1.283849
2011-09-22,0.880926,1.375197,1.545725,1.284049
2011-09-23,0.896913,1.375411,1.545965,1.284249
2011-09-26,0.894157,1.375625,1.546206,1.284449
2011-09-27,0.910695,1.375839,1.546446,1.284649
2011-09-28,0.885336,1.376053,1.546687,1.284849
2011-09-29,0.873760,1.376267,1.546928,1.285049
2011-09-30,0.843991,1.376481,1.547169,1.285249
2011-10-03,0.812569,1.376696,1.547410,1.285449
2011-10-04,0.845094,1.376910,1.547650,1.285649
2011-10-05,0.871555,1.377124,1.547891,1.285849
2011-10-06,0.882580,1.377338,1.548132,1.286049
2011-10-07,0.886439,1.377553,1.548373,1.286249
2011-10-10,0.911246,1.377767,1.548614,1.286449
2011-10-11,0.910695,1.377982,1.548855,1.286650
2011-10-12,0.917310,1.378196,1.549096,1.286850
2011-10-13,0.936053,1.378411,1.549337,1.287050
2011-10-14,0.946527,1.378625,1.549579,1.287251
2011-10-17,0.921720,1.378840,1.549820,1.287451
2011-10-18,0.940463,1.379054,1.550061,1.287651
2011-10-19,0.921720,1.379269,1.550302,1.287852
2011-10-20,0.905733,1.379484,1.550544,1.288052
2011-10-21,0.925028,1.379699,1.550785,1.288253
2011-10-24,0.955899,1.379913,1.551026,1.288453
2011-10-25,0.939912,1.380128,1.551268,1.288654
2011-10-26,0.943219,1.380343,1.551509,1.288854
2011-10-27,0.982911,1.380558,1.551751,1.289055
2011-10-28,0.986770,1.380773,1.551992,1.289256
2011-10-31,0.963065,1.380988,1.552234,1.289456
2011-11-01,0.932194,1.381202,1.552475,1.289657
2011-11-02,0.935502,1.381417,1.552717,1.289858
2011-11-03,0.963616,1.381632,1.552959,1.290058
2011-11-04,0.974642,1.381848,1.553200,1.290259
2011-11-07,0.974090,1.382063,1.553442,1.290460
2011-11-08,0.978501,1.382278,1.553684,1.290661
2011-11-09,0.935502,1.382493,1.553926,1.290862
2011-11-10,0.941566,1.382708,1.554168,1.291063
2011-11-11,0.974642,1.382923,1.554410,1.291264
2011-11-14,0.964168,1.383139,1.554651,1.291465
2011-11-15,0.976295,1.383354,1.554893,1.291666
2011-11-16,0.972988,1.383569,1.555135,1.291867
2011-11-17,0.934950,1.383785,1.555378,1.292068
2011-11-18,0.926130,1.384000,1.555620,1.292269
2011-11-21,0.909041,1.384215,1.555862,1.292470
2011-11-22,0.897464,1.384431,1.535280,1.292671
2011-11-23,0.869350,1.384646,1.487184,1.292872
2011-11-25,0.858324,1.384862,1.468324,1.293074
2011-11-28,0.884785,1.385077,1.513590,1.293275
2011-11-29,0.879272,1.385293,1.504159,1.293476
2011-11-30,0.928335,1.385509,1.588090,1.293678
2011-12-01,0.934950,1.385724,1.599407,1.293879
2011-12-02,0.934950,1.385940,1.599407,1.294080
2011-12-05,0.942668,1.386156,1.612610,1.294282
2011-12-06,0.940463,1.386371,1.608837,1.294483
2011-12-07,0.952591,1.386587,1.629584,1.294685
2011-12-08,0.924476,1.386803,1.581489,1.294886
2011-12-09,0.937155,1.387019,1.603179,1.295088
2011-12-12,0.911797,1.387235,1.559799,1.295289
2011-12-13,0.890298,1.387451,1.523020,1.295491
2011-12-14,0.876516,1.387667,1.499444,1.295693
2011-12-15,0.874311,1.387883,1.495672,1.295894
2011-12-16,0.882580,1.388099,1.509818,1.296096
2011-12-19,0.857222,1.388315,1.466437,1.296298
2011-12-20,0.895259,1.388531,1.531508,1.296500
2011-12-21,0.885888,1.388747,1.515476,1.296701
2011-12-22,0.914002,1.388963,1.563571,1.296903
2011-12-23,0.917861,1.389179,1.570173,1.297105
2011-12-27,0.916759,1.389395,1.568286,1.297307
2011-12-28,0.902977,1.389612,1.544710,1.297509
2011-12-29,0.911246,1.389828,1.558856,1.297711
2011-12-30,0.907938,1.390044,1.553198,1.297913
2012-01-03,0.918964,1.390261,1.572059,1.298115
2012-01-04,0.918964,1.390477,1.572059,1.298317
2012-01-05,0.931643,1.390694,1.593749,1.298519
2012-01-06,0.933848,1.390910,1.597521,1.298721
2012-01-09,0.953142,1.391126,1.630528,1.298923
2012-01-10,0.962514,1.391343,1.646559,1.299125
2012-01-11,0.965821,1.391560,1.652218,1.299328
2012-01-12,0.976295,1.391776,1.670135,1.299530
2012-01-13,0.956450,1.391993,1.636186,1.299732
2012-01-17,0.959206,1.392209,1.640901,1.299934
2012-01-18,1.007718,1.392426,1.723889,1.300137
2012-01-19,1.027563,1.392643,1.757839,1.300339
2012-01-20,1.032525,1.392860,1.766326,1.300541
2012-01-23,1.029217,1.393076,1.760668,1.300744
2012-01-24,1.033076,1.393293,1.767269,1.300946
2012-01-25,1.037486,1.393510,1.774814,1.301149
2012-01-26,1.026461,1.393727,1.755953,1.301351
2012-01-27,1.029768,1.393944,1.761611,1.301554
2012-01-30,1.019294,1.394161,1.743693,1.301757
2012-01-31,1.019846,1.394378,1.744636,1.301959
2012-02-01,1.042999,1.394595,1.784244,1.302162
2012-02-02,1.048512,1.394812,1.793675,1.302364
2012-02-03,1.065050,1.395029,1.821966,1.302567
2012-02-06,1.052922,1.395246,1.801219,1.302770
2012-02-07,1.053473,1.395463,1.802162,1.302973
2012-02-08,1.066152,1.395681,1.823852,1.303176
2012-02-09,1.069460,1.395898,1.829510,1.303378
2012-02-10,1.048512,1.396115,1.793675,1.303581
2012-02-13,1.051819,1.399819,1.799333,1.307040
2012-02-14,1.055678,1.404955,1.805934,1.311835
2012-02-15,1.061191,1.412291,1.815365,1.318685
2012-02-16,1.087652,1.447507,1.860631,1.351567
2012-02-17,1.077729,1.434301,1.843656,1.339236
2012-02-21,1.062845,1.414492,1.818194,1.320740
2012-02-22,1.058986,1.409357,1.811592,1.315945
2012-02-23,1.061191,1.412291,1.815365,1.318685
2012-02-24,1.057883,1.407889,1.809706,1.314575
2012-02-27,1.058986,1.409357,1.811592,1.315945
2012-02-28,1.076075,1.432100,1.840827,1.337181
2012-02-29,1.060088,1.410824,1.813479,1.317315
2012-03-01,1.060639,1.411558,1.814422,1.318000
2012-03-02,1.048512,1.395417,1.793675,1.302929
2012-03-05,1.023705,1.362403,1.751237,1.272103
2012-03-06,1.014333,1.349930,1.735206,1.260457
2012-03-07,1.029217,1.369739,1.760668,1.278953
2012-03-08,1.044101,1.389548,1.786130,1.297449
2012-03-09,1.055678,1.404955,1.805934,1.311835
2012-03-12,1.045755,1.391749,1.788959,1.299504
2012-03-13,1.068357,1.421829,1.827624,1.327591
2012-03-14,1.065050,1.417427,1.821966,1.323480
2012-03-15,1.085998,1.445306,1.857802,1.349512
2012-03-16,1.087652,1.447507,1.860631,1.351567
2012-03-19,1.095369,1.457778,1.873834,1.361157
2012-03-20,1.087100,1.446773,1.859688,1.350882
2012-03-21,1.091510,1.452642,1.867232,1.356362
2012-03-22,1.085447,1.444572,1.856859,1.348827
2012-03-23,1.087652,1.447507,1.860631,1.351567
2012-03-26,1.100882,1.465115,1.883264,1.368007
2012-03-27,1.100331,1.464381,1.882321,1.367322
2012-03-28,1.087652,1.447507,1.860631,1.351567
2012-03-29,1.087652,1.447507,1.860631,1.351567
2012-03-30,1.092613,1.454110,1.869118,1.357732
2012-04-02,1.093164,1.454843,1.870061,1.358417
2012-04-03,1.076075,1.432100,1.840827,1.337181
2012-04-04,1.052370,1.400553,1.800276,1.307725
2012-04-05,1.054024,1.402754,1.803105,1.309780
2012-04-09,1.039691,1.383679,1.778586,1.291969
2012-04-10,1.020397,1.358001,1.745579,1.267993
2012-04-11,1.037486,1.380744,1.774814,1.289229
2012-04-12,1.056781,1.406422,1.807820,1.313205
2012-04-13,1.038037,1.381478,1.775757,1.289914
2012-04-16,1.038037,1.381478,1.775757,1.289914
2012-04-17,1.054024,1.402754,1.803105,1.309780
2012-04-18,1.046307,1.392482,1.789902,1.300189
2012-04-19,1.033627,1.375608,1.768212,1.284434
2012-04-20,1.009372,1.343327,1.726718,1.254292
2012-04-23,0.997244,1.327187,1.705971,1.239222
2012-04-24,0.990077,1.317649,1.693712,1.230316
2012-04-25,1.012128,1.346996,1.731434,1.257717
2012-04-26,1.035281,1.377809,1.771041,1.286489
2012-04-27,1.035281,1.377809,1.771041,1.286489
2012-04-30,1.030871,1.371940,1.763497,1.281008
2012-05-01,1.034179,1.376342,1.769155,1.285119
2012-05-02,1.039140,1.382945,1.777643,1.291284
2012-05-03,1.013230,1.348463,1.733320,1.259087
2012-05-04,0.992834,1.321318,1.698427,1.233741
2012-05-07,0.990077,1.317649,1.693712,1.230316
2012-05-08,0.984013,1.309579,1.683338,1.222781
2012-05-09,0.980706,1.305177,1.677680,1.218671
2012-05-10,0.976847,1.300042,1.671079,1.213875
2012-05-11,0.984013,1.309579,1.683338,1.222781
2012-05-14,0.974090,1.296373,1.666363,1.210450
2012-05-15,0.964168,1.283167,1.649388,1.198120
2012-05-16,0.949283,1.263359,1.623926,1.179624
2012-05-17,0.928335,1.235480,1.588090,1.153593
2012-05-18,0.910143,1.211269,1.556970,1.130987
2012-05-21,0.933297,1.242083,1.596578,1.159758
2012-05-22,0.926130,1.232545,1.584318,1.150852
2012-05-23,0.929989,1.237681,1.590920,1.155648
2012-05-24,0.916759,1.220073,1.568286,1.139207
2012-05-25,0.926130,1.232545,1.567746,1.150852
2012-05-29,0.945976,1.258957,1.567990,1.175514
2012-05-30,0.932745,1.241349,1.568234,1.159073
2012-05-31,0.922822,1.228143,1.568478,1.146742
2012-06-01,0.883131,1.175320,1.568723,1.097420
2012-06-04,0.882029,1.173852,1.568967,1.096050
2012-06-05,0.898567,1.195862,1.569211,1.116601
2012-06-06,0.927233,1.234012,1.569455,1.152223
2012-06-07,0.918964,1.223008,1.569700,1.141947
2012-06-08,0.928335,1.235480,1.569944,1.153593
2012-06-11,0.915105,1.217872,1.570188,1.137152
2012-06-12,0.931643,1.239882,1.570433,1.157703
2012-06-13,0.924476,1.230344,1.570677,1.148797
2012-06-14,0.922271,1.227409,1.570922,1.146057
2012-06-15,0.936604,1.246485,1.571166,1.163868
2012-06-18,0.949835,1.264092,1.571411,1.180309
2012-06-19,0.960309,1.278032,1.571655,1.193324
2012-06-20,0.968578,1.277592,1.571900,1.192913
2012-06-21,0.928886,1.277791,1.572144,1.193099
2012-06-22,0.942668,1.277989,1.572389,1.193285
2012-06-25,0.911797,1.278188,1.572634,1.193471
2012-06-26,0.915656,1.278387,1.572879,1.193656
2012-06-27,0.927233,1.278586,1.573124,1.193842
2012-06-28,0.921169,1.278785,1.573368,1.194028
2012-06-29,0.961411,1.278984,1.573613,1.194214
2012-07-02,0.959757,1.279183,1.573858,1.194400
2012-07-03,0.971885,1.279382,1.574103,1.194586
2012-07-05,0.964168,1.279582,1.574348,1.194771
2012-07-06,0.939912,1.279781,1.574593,1.194957
2012-07-09,0.927784,1.279980,1.574838,1.195143
2012-07-10,0.908490,1.280179,1.575083,1.195329
2012-07-11,0.898567,1.280378,1.575329,1.195516
2012-07-12,0.884234,1.280578,1.575574,1.195702
2012-07-13,0.890298,1.280777,1.575819,1.195888
2012-07-16,0.882029,1.280976,1.576064,1.196074
2012-07-17,0.878721,1.281176,1.576310,1.196260
2012-07-18,0.908490,1.281375,1.576555,1.196446
2012-07-19,0.926681,1.281575,1.576800,1.196632
2012-07-20,0.911246,1.281774,1.577046,1.196819
2012-07-23,0.903528,1.281974,1.577291,1.197005
2012-07-24,0.899669,1.282173,1.577537,1.197191
2012-07-25,0.917310,1.282373,1.577782,1.197378
2012-07-26,0.937707,1.282572,1.578028,1.197564
2012-07-27,0.960860,1.282772,1.578274,1.197750
2012-07-30,0.952040,1.282972,1.578519,1.197937
2012-07-31,0.959206,1.283171,1.578765,1.198123
2012-08-01,0.958655,1.283371,1.579011,1.198310
2012-08-02,0.953142,1.283571,1.579256,1.198496
2012-08-03,0.974642,1.283771,1.579502,1.198683
2012-08-06,0.977949,1.283970,1.579748,1.198869
2012-08-07,1.000551,1.284170,1.579994,1.199056
