"Date","Open","High","Low","Close","Volume","Result CCI (40)","MA ma (30,C,ma,0)","MA ma (2,C,ma,0)","MA ma (40,C,ma,0)","Awesome_hist","MA ma (60,C,ma,0)","MACD macd (12,26,9)","Signal macd (12,26,9)","macd (12,26,9)_hist","MA ma (13,O,ma,0)","+DI ADX (14,14,y,n)","-DI ADX (14,14,y,n)","ADX ADX (14,14,y,n)"
"2003-01-03T05:00:00.000Z","1,024.47","1,033.37","1,018.16","1,031.63","","-35.84","1,050.27","1,029.74","1,044.62","-46.89","1,015.34","-8.01","-6.55","-1.46","1,014.46","22.86","24.43","15.20"
"2003-01-06T05:00:00.000Z","1,034.02","1,068.49","1,034.02","1,061.48","","19.96","1,049.97","1,046.55","1,044.51","-38.32","1,019.57","-3.97","-6.03","2.07","1,016.16","29.41","22.22","15.11"
"2003-01-07T05:00:00.000Z","1,063.18","1,082.52","1,057.16","1,071.85","","50.06","1,048.43","1,066.66","1,045.66","-23.36","1,023.28","0.0793","-4.81","4.89","1,018.02","31.03","20.83","15.44"
"2003-01-08T05:00:00.000Z","1,063.48","1,065.69","1,040.38","1,042.52","","5.64","1,045.98","1,057.18","1,046.52","-9.72","1,025.81","0.9078","-3.67","4.58","1,020.61","28.63","23.34","15.06"
"2003-01-09T05:00:00.000Z","1,056.61","1,084.70","1,056.05","1,076.05","","49.45","1,044.28","1,059.28","1,049.10","1.99","1,028.73","4.22","-2.09","6.31","1,024.01","30.28","21.00","15.28"
"2003-01-10T05:00:00.000Z","1,059.86","1,096.45","1,056.31","1,087.36","","62.30","1,044.27","1,081.70","1,051.24","11.33","1,031.01","7.67","-0.1374","7.81","1,027.87","30.19","19.04","15.81"
"2003-01-13T05:00:00.000Z","1,101.24","1,104.32","1,075.96","1,083.00","","74.73","1,042.85","1,085.18","1,053.02","19.41","1,033.89","9.94","1.88","8.06","1,034.70","30.03","17.77","16.51"
"2003-01-14T05:00:00.000Z","1,082.37","1,097.71","1,080.85","1,094.87","","77.54","1,042.14","1,088.93","1,053.94","23.94","1,036.39","12.55","4.01","8.54","1,038.99","28.80","17.05","17.16"
"2003-01-15T05:00:00.000Z","1,096.96","1,099.89","1,069.96","1,073.60","","54.03","1,040.58","1,084.23","1,054.25","31.38","1,038.35","12.76","5.76","6.99","1,044.41","26.72","18.45","17.24"
"2003-01-16T05:00:00.000Z","1,076.18","1,084.36","1,057.87","1,061.46","","25.93","1,039.67","1,067.53","1,054.66","32.43","1,039.72","11.80","6.97","4.83","1,049.32","25.00","20.20","16.77"
"2003-01-17T05:00:00.000Z","1,041.43","1,041.43","1,017.53","1,017.58","","-59.67","1,037.94","1,039.52","1,054.45","25.68","1,040.61","7.42","7.06","0.3614","1,052.56","22.42","27.59","16.31"
"2003-01-21T05:00:00.000Z","1,022.94","1,028.32","1,008.93","1,008.93","","-76.03","1,036.47","1,013.25","1,052.91","14.52","1,040.94","3.21","6.29","-3.08","1,055.26","21.37","28.38","16.15"
"2003-01-22T05:00:00.000Z","1,005.57","1,027.08","1,003.58","1,006.51","","-78.49","1,034.48","1,007.72","1,050.12","3.19","1,041.63","-0.3124","4.97","-5.28","1,056.02","20.14","28.05","16.17"
"2003-01-23T05:00:00.000Z","1,024.47","1,039.16","1,011.12","1,032.67","","-45.40","1,035.08","1,019.59","1,048.03","-6.67","1,042.25","-0.9845","3.78","-4.76","1,056.02","21.48","25.83","15.67"
"2003-01-24T05:00:00.000Z","1,027.70","1,027.70","992.85","996.18","","-88.43","1,033.85","1,014.42","1,044.76","-17.11","1,042.53","-4.41","2.14","-6.55","1,055.54","19.45","27.72","15.81"
"2003-01-27T05:00:00.000Z","985.08","1,006.26","982.02","986.41","","-114.50","1,032.19","991.29","1,042.23","-21.98","1,042.96","-7.82","0.1479","-7.97","1,049.53","18.32","28.71","16.25"
"2003-01-28T05:00:00.000Z","996.88","1,006.51","983.95","1,001.41","","-100.09","1,030.90","993.91","1,039.13","-24.90","1,043.21","-9.21","-1.72","-7.49","1,044.41","17.37","27.12","16.66"
"2003-01-29T05:00:00.000Z","994.60","1,022.98","980.92","1,016.56","","-76.25","1,031.26","1,008.98","1,036.64","-26.61","1,043.66","-8.99","-3.18","-5.81","1,039.64","19.54","24.42","16.26"
"2003-01-30T05:00:00.000Z","1,018.48","1,022.21","985.16","985.51","","-98.26","1,029.36","1,001.03","1,033.27","-30.08","1,043.10","-11.19","-4.78","-6.41","1,036.45","17.85","22.31","15.89"
"2003-01-31T05:00:00.000Z","971.60","996.04","968.34","983.05","","-135.79","1,027.46","984.28","1,030.62","-34.18","1,042.04","-12.98","-6.42","-6.56","1,026.48","16.69","24.81","16.15"
"2003-02-03T05:00:00.000Z","987.37","997.56","981.37","987.07","","-114.59","1,026.57","985.06","1,028.56","-33.62","1,040.98","-13.91","-7.92","-5.99","1,019.17","16.41","23.83","16.32"
"2003-02-04T05:00:00.000Z","972.93","974.68","960.01","971.73","","-162.21","1,025.43","979.40","1,026.53","-37.74","1,039.41","-15.71","-9.47","-6.23","1,009.63","15.32","27.48","17.18"
"2003-02-05T05:00:00.000Z","980.75","999.16","967.59","968.97","","-128.35","1,023.95","970.35","1,024.10","-40.21","1,038.47","-17.16","-11.01","-6.15","1,002.29","20.09","25.37","16.78"
"2003-02-06T05:00:00.000Z","966.05","979.18","960.81","970.55","","-140.21","1,021.89","969.76","1,023.00","-44.81","1,037.83","-17.97","-12.40","-5.57","996.49","19.17","25.90","16.65"
"2003-02-07T05:00:00.000Z","980.50","983.36","951.67","957.05","","-145.00","1,019.68","963.80","1,021.09","-46.23","1,037.58","-19.48","-13.82","-5.66","993.23","17.67","26.13","16.84"
"2003-02-10T05:00:00.000Z","961.69","974.48","950.81","969.96","","-133.31","1,018.13","963.50","1,019.44","-49.98","1,037.04","-19.41","-14.94","-4.47","989.85","16.62","24.79","17.05"
"2003-02-11T05:00:00.000Z","975.52","989.32","962.44","971.61","","-105.28","1,017.26","970.78","1,017.73","-47.08","1,036.37","-19.00","-15.75","-3.25","986.09","19.23","23.11","16.49"
